"","COUNTYA","STATEA","Entropia","Entropia_std","H","D_wb","D_wa","D_wl","D_bl","D_ba","D_la"
"2597",161,21,0.3154,0.176,0.172,0.4872,0.5918,0.4796,0.6564,0.7866,0.8249
"2598",161,26,0.6417,0.3581,0.2182,0.5456,0.4776,0.3064,0.4876,0.6036,0.3823
"2599",161,27,0.0944,0.0527,0.0655,0.6643,0.2963,0.3236,0.6357,0.6258,0.3694
"2600",161,28,0.7004,0.3909,0.1226,0.3626,0.4607,0.4636,0.3597,0.7094,0.8057
"2601",161,29,0.2442,0.1363,0.1147,0.4337,0.5045,0.266,0.3779,0.3156,0.4405
"2602",161,31,0.338,0.1886,0.123,0.834,0.4051,0.3115,0.8971,0.8,0.35
"2603",161,37,0.4156,0.232,0.1993,0.4846,0.5651,0.3757,0.4162,0.5775,0.6027
"2604",161,39,0.148,0.0826,0.0869,0.5611,0.4504,0.2716,0.4261,0.6715,0.5386
"2605",161,47,0.1447,0.0808,0.1416,0.721,0.4735,0.3455,0.7604,0.8054,0.3367
"2606",161,48,0.6752,0.3768,0.2148,0.5053,0.7341,0.262,0.506,0.7521,0.7215
"2607",161,51,0.2061,0.115,0.0897,0.4079,0.3757,0.232,0.4061,0.5346,0.3635
"2608",163,13,0.715,0.399,0.1172,0.3061,0.4989,0.3592,0.3625,0.6602,0.6829
"2609",163,17,0.7145,0.3988,0.5757,0.819,0.3988,0.3404,0.7562,0.8307,0.4213
"2610",163,18,0.3482,0.1943,0.3368,0.6623,0.4513,0.3435,0.6503,0.7464,0.4725
"2611",163,19,0.4087,0.2281,0.1546,0.5353,0.3917,0.3047,0.4161,0.4885,0.4317
"2612",163,20,0.0826,0.0461,0.1258,0.6044,0.8185,0.4243,0.5918,0.7059,0.96
"2613",163,21,0.5118,0.2856,0.2037,0.6008,0.6299,0.6095,0.1018,0.113,0.0826
"2614",163,26,0.8517,0.4753,0.6136,0.8663,0.4848,0.4672,0.8226,0.8227,0.6315
"2615",163,27,0.2206,0.1231,0.122,0.5215,0.33,0.2881,0.4521,0.5301,0.3696
"2616",163,28,0.7358,0.4107,0.2779,0.502,0.6708,0.5028,0.4534,0.772,0.7008
"2617",163,29,0.2835,0.1582,0.0945,0.3736,0.5857,0.2697,0.4524,0.5674,0.5122
"2618",163,31,0.041,0.0229,0.1182,NA,0.5957,0.4057,NA,NA,0.5
"2619",163,37,0.8016,0.4474,0.1582,0.3742,0.5431,0.3811,0.412,0.6558,0.6962
"2620",163,39,0.0368,0.0206,0.1036,0.6727,0.911,0.4335,0.9091,1,0.9091
"2621",163,47,0.1535,0.0857,0.2334,0.5967,0.4817,0.3532,0.5865,0.6643,0.5053
"2622",163,48,0.6656,0.3715,0.203,0.7951,0.4867,0.462,0.7589,0.9098,0.7091
"2623",163,51,0.1928,0.1076,0.1436,0.4421,0.4961,0.421,0.5738,0.5479,0.4449
"2624",164,2,0.6664,0.3719,0.004,NA,0.2117,0.0242,NA,NA,0.1875
"2625",165,13,0.7068,0.3945,0.0734,0.2357,0.5165,0.3795,0.5316,0.4031,0.4615
"2626",165,17,0.2202,0.1229,0.2021,0.6356,0.6374,0.4586,0.5703,0.6577,0.6051
"2627",165,18,0.0574,0.032,0.0963,0.6963,0.4684,0.3853,0.7202,0.6949,0.5019
"2628",165,19,0.051,0.0285,0.0828,0.7546,0.3789,0.3802,0.6591,0.85,0.6273
"2629",165,20,0.0741,0.0414,0.1341,NA,0.7613,0.4842,NA,NA,0.4857
"2630",165,21,0.1322,0.0738,0.2822,0.8392,0.8507,0.5914,0.2478,0.0115,0.2593
"2631",165,26,0.1056,0.0589,0.0497,0.6032,0.329,0.2858,0.5633,0.6341,0.3627
"2632",165,27,0.2587,0.1444,0.124,0.6924,0.5783,0.3989,0.8145,0.8575,0.7076
"2633",165,29,0.3021,0.1686,0.0751,0.4375,0.3728,0.2617,0.2923,0.3483,0.3059
"2634",165,31,0.1497,0.0836,0.1437,NA,0.6829,0.5315,NA,NA,0.2727
"2635",165,37,0.941,0.5252,0.1828,0.4521,0.524,0.4775,0.5406,0.7119,0.7738
"2636",165,39,0.1812,0.1011,0.2924,0.6951,0.4954,0.3293,0.6334,0.7513,0.5539
"2637",165,47,0.2794,0.1559,0.2558,0.5955,0.3772,0.2814,0.6102,0.7126,0.3948
"2638",165,48,0.7757,0.4329,0.0863,0.5199,0.4587,0.2623,0.2766,0.6257,0.5598
"2639",165,51,0.1561,0.0871,0.1469,0.5379,0.4606,0.396,0.6323,0.6537,0.4973
"2640",167,13,0.6776,0.3782,0.1346,0.3221,0.8649,0.2189,0.3597,0.8503,0.7714
"2641",167,17,0.3819,0.2132,0.3597,0.6798,0.4741,0.3148,0.6462,0.7216,0.4617
"2642",167,18,0.347,0.1937,0.2468,0.5872,0.5413,0.48,0.5084,0.6682,0.6093
"2643",167,19,0.0752,0.042,0.0993,0.6642,0.3802,0.4482,0.723,0.5655,0.5896
"2644",167,20,0.1042,0.0582,0.0706,0.3251,0.797,0.2728,0.3876,0.7442,0.7111
"2645",167,21,0.241,0.1345,0.1945,0.5488,0.5041,0.3072,0.5484,0.6024,0.5011
"2646",167,27,0.0947,0.0529,0.0875,0.8732,0.4585,0.3691,0.6047,1,0.4044
"2647",167,29,0.1266,0.0707,0.0582,0.5627,0.3626,0.2671,0.4943,0.3595,0.361
"2648",167,31,0.0902,0.0504,0.0884,0.556,0.5665,0.3279,0.2609,0.5,0.4565
"2649",167,37,0.4425,0.247,0.3538,0.6555,0.541,0.4317,0.7137,0.8378,0.6903
"2650",167,39,0.128,0.0714,0.1111,0.4805,0.4095,0.2826,0.5117,0.5228,0.4485
"2651",167,47,0.6213,0.3467,0.2012,0.4532,0.4211,0.3041,0.4669,0.4953,0.4212
"2652",167,48,0.9383,0.5237,0.2709,0.6726,0.4599,0.3661,0.5067,0.7044,0.5424
"2653",167,51,0.0872,0.0487,0.1834,0.6327,0.6975,0.4371,0.7868,0.6857,0.5921
"2654",169,13,0.6202,0.3461,0.0959,0.3137,0.3844,0.3256,0.5171,0.5597,0.4253
"2655",169,17,0.0257,0.0143,0.1248,0.89,0.7344,0.3632,0.7143,0.3333,0.5714
"2656",169,18,0.1401,0.0782,0.081,0.4868,0.5193,0.3448,0.4179,0.4296,0.5456
"2657",169,19,0.3438,0.1919,0.1782,0.474,0.4693,0.3999,0.3226,0.3634,0.289
"2658",169,20,0.3412,0.1904,0.0776,0.3733,0.403,0.246,0.2754,0.4248,0.4055
"2659",169,21,0.1586,0.0885,0.0804,0.3124,0.4931,0.3946,0.622,0.5803,0.7778
"2660",169,27,0.146,0.0815,0.089,0.47,0.3842,0.3582,0.5649,0.442,0.3814
"2661",169,29,0.7471,0.4169,0.1241,0.4605,0.3548,0.4024,0.0905,0.2825,0.2561
"2662",169,31,0.0844,0.0471,0.1484,0.559,0.721,0.518,0.6441,0.8571,0.8475
"2663",169,37,0.2782,0.1553,0.2731,0.6034,0.5548,0.3387,0.6338,0.8175,0.6518
"2664",169,39,0.1507,0.0841,0.1558,0.6177,0.4971,0.3329,0.5495,0.459,0.5241
"2665",169,47,0.4707,0.2627,0.1159,0.3577,0.4378,0.2627,0.4126,0.7579,0.5806
"2666",169,48,0.8374,0.4674,0.1114,0.556,0.415,0.3758,0.2148,0.5966,0.5554
"2667",169,51,0.0683,0.0381,0.2313,0.7221,0.6978,0.5122,0.7474,0.5472,0.6486
"2668",170,2,0.3714,0.2073,0.0512,0.4732,0.3651,0.1858,0.4512,0.4571,0.332
"2669",171,13,0.6815,0.3803,0.1735,0.3968,0.5348,0.3647,0.4355,0.4797,0.5529
"2670",171,17,0.033,0.0184,0.0614,0.8007,0.3746,0.3363,0.5333,0.6667,0.4667
"2671",171,18,0.0481,0.0268,0.1114,0.8915,0.4979,0.4776,0.9565,1,0.7362
"2672",171,19,0.2686,0.1499,0.2735,0.6115,0.4985,0.4403,0.4911,0.4154,0.4274
"2673",171,20,0.1635,0.0913,0.0602,0.6224,0.3603,0.284,0.4783,0.6667,0.5411
"2674",171,21,0.1849,0.1032,0.1972,0.5526,0.4553,0.5224,0.602,0.689,0.7906
"2675",171,27,0.086,0.048,0.0611,0.502,0.2969,0.346,0.451,0.5156,0.4233
"2676",171,29,0.05,0.0279,0.0943,0.8007,0.7699,0.2897,0.7083,1,0.7083
"2677",171,31,0.0781,0.0436,0.0673,NA,NA,0.3135,NA,NA,NA
"2678",171,37,0.2598,0.145,0.1751,0.5585,0.5476,0.3866,0.6592,0.6492,0.7101
"2679",171,39,0.1452,0.081,0.0903,0.6736,0.4628,0.3549,0.7341,0.474,0.6286
"2680",171,47,0.0519,0.0289,0.0929,0.7604,0.3374,0.4144,0.6186,0.7857,0.5604
"2681",171,48,0.4495,0.2509,0.0724,0.5966,0.457,0.3064,0.5698,0.7716,0.4566
"2682",171,51,0.1426,0.0796,0.1115,0.5098,0.4221,0.2279,0.5222,0.6384,0.4814
"2683",173,13,0.6937,0.3872,0.1902,0.4529,0.4832,0.2061,0.4438,0.5725,0.549
"2684",173,17,0.0376,0.021,0.1259,0.6069,0.7881,0.3662,0.5413,0.8831,0.8657
"2685",173,18,0.1079,0.0602,0.0972,0.4458,0.4402,0.3892,0.423,0.4452,0.4037
"2686",173,19,0.0659,0.0368,0.0867,0.8779,0.4005,0.4078,0.913,0.9444,0.5193
"2687",173,20,0.6316,0.3525,0.2883,0.6666,0.4889,0.3637,0.6219,0.5852,0.5111
"2688",173,21,0.2091,0.1167,0.3116,0.6039,0.5112,0.3438,0.6069,0.7311,0.5337
"2689",173,27,0.1119,0.0625,0.1452,0.756,0.3205,0.4433,0.9024,0.6316,0.5295
"2690",173,29,0.1164,0.065,0.1837,0.5888,0.6269,0.4662,0.5714,0.8551,0.9286
"2691",173,31,0.7457,0.4162,0.5119,0.8973,0.6523,0.8006,0.2056,0.4821,0.2926
"2692",173,37,0.7174,0.4004,0.4233,0.7515,0.6943,0.547,0.7035,0.9476,0.5291
"2693",173,39,0.2417,0.1349,0.1056,0.556,0.4508,0.2955,0.5912,0.4934,0.5321
"2694",173,47,0.0376,0.021,0.099,0.86,0.6722,0.4301,0.8684,1,0.8421
"2695",173,48,0.6267,0.3497,0.0166,NA,NA,0.1488,NA,NA,NA
"2696",173,51,0.1442,0.0805,0.1684,0.6186,0.5617,0.3488,0.5063,0.5325,0.5929
"2697",175,13,0.6916,0.386,0.3019,0.527,0.5606,0.3726,0.535,0.7301,0.5722
"2698",175,17,0.0666,0.0372,0.1198,0.5563,0.6009,0.4675,0.6667,0.7524,0.7381
"2699",175,18,0.05,0.0279,0.0988,0.7775,0.5583,0.3428,0.8611,0.7662,0.6257
"2700",175,19,0.0688,0.0384,0.1238,0.6738,0.5476,0.473,0.619,0.5417,0.631
"2701",175,20,0.852,0.4755,0.1557,0.4781,0.527,0.4144,0.2637,0.3759,0.3104
"2702",175,21,0.084,0.0469,0.2038,0.6641,0.6861,0.4147,0.5152,0.84,0.9048
"2703",175,29,0.3549,0.1981,0.1586,0.4746,0.4611,0.3685,0.5565,0.586,0.5193
"2704",175,31,0.0591,0.033,0.1595,0.7212,0.3883,0.6365,0.3529,0.7333,0.5824
"2705",175,37,0.2704,0.1509,0.2271,0.6419,0.5311,0.3008,0.6318,0.7705,0.5334
"2706",175,39,0.0784,0.0438,0.0861,0.6786,0.6074,0.262,0.7099,0.5611,0.5745
"2707",175,47,0.0451,0.0252,0.0263,0.1364,NA,0.2042,0.2,NA,NA
"2708",175,48,0.8945,0.4992,0.1688,0.4629,0.5708,0.4458,0.2586,0.3478,0.3935
"2709",175,51,0.7245,0.4044,0.0867,0.2572,0.6056,0.3894,0.2964,0.6837,0.5196
"2710",177,13,0.561,0.3131,0.2573,0.6053,0.224,0.3337,0.3346,0.7737,0.4489
"2711",177,17,0.3238,0.1807,0.346,0.7027,0.469,0.3316,0.5878,0.692,0.5159
"2712",177,18,0.2834,0.1582,0.2009,0.5666,0.4752,0.331,0.4527,0.639,0.4085
"2713",177,19,0.0548,0.0306,0.0808,0.4906,0.4649,0.3383,0.5586,0.6778,0.6686
"2714",177,20,0.5729,0.3197,0.1825,0.5593,0.3533,0.3941,0.3891,0.5766,0.5105
"2715",177,21,0.2099,0.1172,0.2161,0.5892,0.5581,0.4566,0.6378,0.7586,0.7627
"2716",177,29,0.1492,0.0832,0.0899,0.5617,0.2894,0.2105,0.5926,0.7099,0.3186
"2717",177,31,0.1006,0.0562,0.1059,0.6987,0.4271,0.2523,0.7031,0.4857,0.4451
"2718",177,37,0.7079,0.3951,0.0834,0.2597,0.2307,0.4864,0.6505,0.3034,0.6182
"2719",177,47,0.2343,0.1308,0.1328,0.4518,0.5164,0.387,0.5908,0.6775,0.6384
"2720",177,48,0.948,0.5291,0.1511,0.5205,0.5045,0.382,0.4336,0.5653,0.6789
"2721",177,51,0.4965,0.2771,0.0483,0.2368,0.2426,0.213,0.3502,0.343,0.287
"2722",179,13,0.9941,0.5548,0.0588,0.1814,0.1713,0.1824,0.2132,0.2265,0.1438
"2723",179,17,0.0876,0.0489,0.0696,0.5345,0.3412,0.2838,0.5323,0.5949,0.3957
"2724",179,18,0.0847,0.0473,0.0736,0.6675,0.5138,0.3197,0.6015,0.55,0.6235
"2725",179,19,0.1325,0.074,0.1198,0.5418,0.4682,0.3546,0.4792,0.4681,0.4533
"2726",179,20,0.0664,0.0371,0.1481,NA,0.7266,0.4476,NA,NA,0.8846
"2727",179,21,0.2779,0.1551,0.1564,0.4982,0.5348,0.4228,0.4748,0.5006,0.6494
"2728",179,29,0.0504,0.0281,0.0718,0.754,0.7523,0.2412,0.7143,1,0.8214
"2729",179,31,0.0879,0.049,0.0886,0.5868,0.3623,0.2811,0.4371,0.4638,0.2299
"2730",179,37,0.5262,0.2937,0.2263,0.5273,0.461,0.3665,0.5246,0.5292,0.5262
"2731",179,47,0.224,0.125,0.1924,0.5409,0.5077,0.3365,0.5344,0.6408,0.4943
"2732",179,48,0.5185,0.2894,0.2238,0.6965,0.5281,0.4221,0.5939,0.8087,0.7634
"2733",179,51,0.4422,0.2468,0.0545,0.2911,0.2336,0.2571,0.268,0.3422,0.2373
"2734",180,2,0.6627,0.3698,0.1704,0.296,0.2264,0.127,0.3218,0.4575,0.2037
"2735",181,13,0.7151,0.3991,0.0322,0.1483,0.334,0.2081,0.2302,0.447,0.2817
"2736",181,17,0.1278,0.0713,0.1514,0.6916,0.4058,0.4755,0.7645,0.6761,0.6312
"2737",181,18,0.0736,0.0411,0.0874,0.9189,0.5201,0.3559,1,0.9737,0.5346
"2738",181,19,0.0973,0.0543,0.0604,0.4432,0.2732,0.3024,0.4536,0.4456,0.3206
"2739",181,20,0.2876,0.1605,0.1186,0.5024,0.6779,0.4251,0.3291,0.7647,0.8397
"2740",181,21,0.1121,0.0626,0.1346,0.552,0.4961,0.3684,0.9205,0.4098,0.6208
"2741",181,29,0.0809,0.0452,0.0746,0.8191,0.614,0.3037,0.7692,0.8947,0.7166
"2742",181,31,0.0513,0.0286,0.1625,0.8649,0.574,0.5412,1,0.6154,0.8322
"2743",181,37,0.7478,0.4174,0.181,0.3967,0.5443,0.3917,0.4458,0.7348,0.7072
"2744",181,47,0.0956,0.0534,0.1742,0.6968,0.5968,0.2883,0.6252,0.6464,0.6923
"2745",181,48,0.4682,0.2613,0.1997,0.5777,0.4759,0.3405,0.4842,0.6786,0.5323
"2746",181,51,0.719,0.4013,0.0156,0.1231,0.6394,0.4295,0.3606,0.6106,0.7895
"2747",183,13,0.7169,0.4001,0.0612,0.235,0.2315,0.3388,0.3626,0.3065,0.5229
"2748",183,17,0.4314,0.2408,0.337,0.7048,0.5879,0.484,0.4265,0.6709,0.6277
"2749",183,18,0.0673,0.0375,0.0842,0.614,0.4282,0.2612,0.6627,0.5782,0.3681
"2750",183,19,0.1107,0.0618,0.0991,0.5074,0.465,0.3601,0.5155,0.4744,0.4282
"2751",183,20,0.0329,0.0183,0.1432,0.6448,0.6448,0.5564,0.4286,0.1667,0.5238
"2752",183,21,0.0983,0.0548,0.166,0.6374,0.4894,0.4148,0.6052,0.6493,0.4708
"2753",183,29,0.2285,0.1275,0.0678,0.3385,0.2913,0.1736,0.3391,0.3672,0.3193
"2754",183,31,0.0214,0.0119,0.0033,NA,0.1037,NA,NA,NA,NA
"2755",183,37,0.6865,0.3831,0.2605,0.5112,0.376,0.2675,0.4824,0.6515,0.3471
"2756",183,47,0.3399,0.1897,0.1905,0.4977,0.6961,0.3479,0.327,0.4677,0.5271
"2757",183,48,0.6905,0.3853,0.2774,0.5964,0.4488,0.4396,0.5225,0.6791,0.5877
"2758",183,51,0.7142,0.3986,0.0916,0.2563,0.621,0.5417,0.5416,0.5381,0.4022
"2759",185,2,0.8159,0.4554,0.1069,0.3362,0.2736,0.1261,0.3326,0.3938,0.2342
"2760",185,13,0.7524,0.4199,0.2701,0.5002,0.3334,0.2969,0.5351,0.5934,0.2509
"2761",185,17,0.0976,0.0545,0.079,0.5719,0.3838,0.2434,0.5718,0.5696,0.3866
"2762",185,19,0.0568,0.0317,0.1218,0.8713,0.6665,0.3685,0.9655,0.8667,0.7586
"2763",185,20,0.1559,0.087,0.0966,0.6353,0.6373,0.3339,0.5714,0.8889,0.6349
"2764",185,21,0.2328,0.1299,0.1314,0.4588,0.3102,0.2515,0.482,0.5882,0.362
"2765",185,29,0.0792,0.0442,0.095,0.6804,0.6726,0.3693,0.7576,0.8636,0.8485
"2766",185,31,0.1275,0.0711,0.1184,0.5757,0.4871,0.2717,0.6169,0.6364,0.5252
"2767",185,37,0.8622,0.4812,0.1788,0.2488,0.573,0.3614,0.2911,0.6524,0.7653
"2768",185,47,0.1374,0.0767,0.1838,0.6478,0.4287,0.4679,0.6971,0.6839,0.6903
"2769",185,48,0.942,0.5258,0.1602,0.4414,0.5634,0.4253,0.1156,0.737,0.6659
"2770",185,51,0.1811,0.1011,0.2693,0.6477,0.6916,0.4339,0.6421,0.9025,0.7524
"2771",186,29,0.0655,0.0366,0.1374,0.6614,0.6445,0.4388,0.581,0.6917,0.6514
"2772",187,13,0.2621,0.1463,0.1263,0.4184,0.4337,0.4149,0.4688,0.5491,0.3421
"2773",187,17,0.1887,0.1053,0.1844,0.6144,0.6674,0.4388,0.3278,0.6507,0.7295
"2774",187,19,0.2179,0.1216,0.2103,0.5632,0.3836,0.3099,0.534,0.5659,0.4398
"2775",187,20,0.5229,0.2918,0.0584,0.4235,0.4501,0.1948,0.2602,0.3,0.2745
"2776",187,21,0.1152,0.0643,0.1748,0.5695,0.6789,0.6302,0.7848,0.4962,0.8
"2777",187,29,0.1599,0.0893,0.2882,0.8228,0.4139,0.3243,0.7066,0.621,0.3857
"2778",187,37,0.7402,0.4131,0.0897,0.2729,0.4483,0.3175,0.3416,0.5578,0.5353
"2779",187,47,0.3304,0.1844,0.1623,0.5389,0.3667,0.2425,0.4092,0.6807,0.3697
"2780",187,48,0.8638,0.4821,0.1678,0.4712,0.3569,0.4117,0.3,0.5338,0.5071
"2781",187,51,0.2809,0.1568,0.204,0.5725,0.4048,0.2624,0.6039,0.7477,0.4329
"2782",188,2,0.4934,0.2754,0.0902,0.1998,0.2008,0.1628,0.3056,0.2708,0.1806
"2783",189,13,0.7032,0.3924,0.184,0.4115,0.301,0.4122,0.5479,0.475,0.4048
"2784",189,17,0.0695,0.0388,0.1291,0.7096,0.4582,0.4441,0.6667,0.6957,0.5797
"2785",189,19,0.1098,0.0613,0.0819,0.7581,0.2874,0.2973,0.853,0.5797,0.3919
"2786",189,20,0.433,0.2417,0.0771,0.4881,0.694,0.2913,0.3195,0.7778,0.7458
"2787",189,21,0.044,0.0246,0.1567,0.5995,0.7435,0.5942,0.7857,0.7857,0.3077
"2788",189,29,0.5448,0.3041,0.3848,0.7256,0.3735,0.2095,0.6615,0.746,0.3723
"2789",189,37,0.1801,0.1005,0.1174,0.5281,0.399,0.274,0.5729,0.4901,0.4161
"2790",189,47,0.3256,0.1817,0.1687,0.4441,0.4025,0.2847,0.5381,0.5719,0.4548
"2791",189,48,0.905,0.5051,0.1729,0.49,0.5838,0.4146,0.3207,0.7319,0.7543
"2792",191,13,0.7327,0.4089,0.0665,0.2273,0.63,0.3153,0.4733,0.7518,0.6032
"2793",191,17,0.0619,0.0345,0.0995,0.7542,0.5417,0.3436,0.6944,0.6705,0.7563
"2794",191,19,0.0898,0.0501,0.1281,0.6161,0.5493,0.3012,0.5172,0.3336,0.4363
"2795",191,20,0.2641,0.1474,0.1366,0.6818,0.5363,0.4464,0.3178,0.7536,0.6272
"2796",191,21,0.0604,0.0337,0.1294,0.6299,0.8372,0.3731,0.3673,0.8101,0.8333
"2797",191,37,0.7534,0.4205,0.2353,0.4722,0.4617,0.3427,0.5149,0.567,0.3695
"2798",191,48,0.7816,0.4362,0.1798,0.6121,0.4171,0.3043,0.4337,0.8339,0.5928
"2799",191,51,0.1147,0.064,0.151,0.5703,0.3765,0.3253,0.5761,0.6295,0.3231
"2800",193,13,0.7264,0.4054,0.1066,0.3273,0.4361,0.2994,0.4646,0.5164,0.5242
"2801",193,17,0.072,0.0402,0.1171,0.4417,0.6,0.4202,0.4802,0.7561,0.6153
"2802",193,19,0.3686,0.2057,0.1892,0.6126,0.5327,0.4842,0.301,0.4974,0.4284
"2803",193,20,0.1346,0.0751,0.0703,0.4484,0.3751,0.2219,0.4261,0.3941,0.4645
"2804",193,21,0.123,0.0686,0.2594,0.7334,0.707,0.5412,0.7764,0.6266,0.6397
"2805",193,37,0.2496,0.1393,0.239,0.5976,0.6908,0.3433,0.5539,0.7535,0.6019
"2806",193,48,0.2463,0.1375,0.0523,0.9009,0.6069,0.2294,0.804,1,0.676
"2807",193,51,0.7112,0.3969,0.1762,0.4211,0.5181,0.4026,0.5015,0.627,0.7145
"2808",195,13,0.3724,0.2078,0.1532,0.4917,0.4398,0.3648,0.4536,0.6156,0.5852
"2809",195,17,0.3363,0.1877,0.1756,0.5696,0.4727,0.4563,0.3701,0.6514,0.6408
"2810",195,19,0.0911,0.0508,0.1013,0.8176,0.4258,0.361,0.5714,0.9286,0.6209
"2811",195,20,0.0631,0.0352,0.1615,0.6869,0.6986,0.2983,0.6667,0.5,0.719
"2812",195,21,0.0656,0.0366,0.1989,0.7685,0.6684,0.4782,0.8362,0.7563,0.7147
"2813",195,29,0.303,0.1691,0.098,0.3704,0.5005,0.2783,0.3419,0.5328,0.4601
"2814",195,37,0.7311,0.408,0.3396,0.5691,0.4732,0.386,0.48,0.6798,0.5557
"2815",195,48,0.5442,0.3037,0.056,NA,0.565,0.2512,NA,NA,0.6016
"2816",195,51,0.1379,0.077,0.1511,0.5496,0.6214,0.3396,0.5589,0.6566,0.6033
"2817",197,13,0.735,0.4102,0.2144,0.4932,0.6133,0.173,0.4652,0.94,0.6087
"2818",197,17,0.6313,0.3523,0.3601,0.7312,0.4995,0.4863,0.5844,0.6816,0.6134
"2819",197,19,0.0722,0.0403,0.0805,0.6394,0.3522,0.3358,0.6696,0.65,0.463
"2820",197,20,0.1583,0.0883,0.0681,0.4302,0.7194,0.3175,0.1972,0.878,0.8793
"2821",197,21,0.077,0.043,0.1157,0.5619,0.6089,0.3589,0.622,0.814,0.7043
"2822",197,29,0.047,0.0262,0.093,NA,0.6347,0.4111,NA,NA,0.7222
"2823",197,37,0.257,0.1434,0.1556,0.4961,0.6536,0.3841,0.5532,0.801,0.7222
"2824",197,48,0.6253,0.349,0.1387,0.4702,0.4451,0.304,0.4556,0.5191,0.5859
"2825",197,51,0.1941,0.1083,0.1623,0.5062,0.5217,0.4289,0.5027,0.6531,0.5372
"2826",199,13,0.7314,0.4082,0.2158,0.4454,0.7269,0.3893,0.4334,0.7018,0.7521
"2827",199,17,0.1833,0.1023,0.2474,0.6707,0.477,0.3605,0.5317,0.74,0.4982
"2828",199,20,0.2282,0.1273,0.0714,0.6645,0.5124,0.2565,0.7722,0.5,0.4557
"2829",199,21,0.1212,0.0677,0.172,0.6376,0.5052,0.4308,0.6223,0.5285,0.5633
"2830",199,29,0.0375,0.0209,0.0879,0.6927,NA,0.3163,0.6667,NA,NA
"2831",199,37,0.0952,0.0531,0.2169,0.8149,0.5212,0.3794,0.6944,0.6231,0.6345
"2832",199,48,0.4003,0.2234,0.4358,0.8254,0.4683,0.2073,0.7377,0.8753,0.5291
"2833",199,51,0.6384,0.3563,0.1922,0.4718,0.3099,0.3481,0.4297,0.4736,0.212
"2834",201,2,0.7813,0.436,0.3327,0.4863,0.1636,0.3154,0.393,0.4583,0.2958
"2835",201,13,0.6222,0.3473,0.1197,0.2931,0.8512,0.4281,0.6217,0.9786,0.65
"2836",201,17,0.5229,0.2918,0.3336,0.7286,0.4251,0.4389,0.4881,0.7796,0.5374
"2837",201,20,0.0337,0.0188,0.1768,0.8156,NA,0.6094,1,NA,NA
"2838",201,21,0.0274,0.0153,0,0.0057,NA,0.0057,0,NA,NA
"2839",201,29,0.3584,0.2,0.3543,0.7109,0.5728,0.4028,0.6338,0.7611,0.6636
"2840",201,48,1.1308,0.6311,0.3429,0.7101,0.4716,0.5283,0.6195,0.6644,0.59
"2841",203,17,0.0855,0.0477,0.0948,0.5724,0.4549,0.3757,0.5827,0.5845,0.4986
"2842",203,20,0.4086,0.2281,0.0949,0.7138,0.4638,0.3242,0.3896,0.25,0.1396
"2843",203,21,0.0412,0.023,0.1181,0.7767,0.4441,0.483,0.7885,0.7778,0.6816
"2844",203,29,0.0498,0.0278,0.077,0.7735,0.4474,0.3488,0.7727,0.75,0.7273
"2845",203,48,0.729,0.4068,0.2314,0.4992,0.4801,0.3414,0.372,0.6263,0.5271
"2846",205,13,0.7736,0.4317,0.2972,0.5479,0.5486,0.3786,0.539,0.7754,0.7038
"2847",205,20,0.1034,0.0577,0.0832,0.7025,0.4765,0.2959,0.6868,0.6889,0.4357
"2848",205,21,0.1478,0.0825,0.1267,0.5433,0.5604,0.374,0.5903,0.1607,0.5731
"2849",205,29,0.0928,0.0518,0.1598,0.5863,0.773,0.5909,0.6949,0.8,0.3188
"2850",205,48,0.2921,0.163,0.0275,0.3829,0.3707,0.1543,0.2952,0.6667,0.5025
"2851",207,13,0.6847,0.3821,0.1602,0.4221,0.383,0.4374,0.578,0.4697,0.6181
"2852",207,20,0.1135,0.0634,0.1106,0.6269,0.6387,0.5262,0.44,0.6667,0.8
"2853",207,21,0.0653,0.0364,0.1716,0.6654,0.8468,0.4914,0.6815,0.6558,0.575
"2854",207,29,0.1307,0.0729,0.2071,0.7169,0.5203,0.3316,0.783,0.9341,0.5506
"2855",207,48,0.6746,0.3765,0.0925,0.4531,0.7401,0.2943,0.3251,0.7241,0.8064
"2856",209,13,0.7036,0.3927,0.0821,0.2918,0.3748,0.2222,0.1534,0.2687,0.2758
"2857",209,20,0.9085,0.5071,0.3301,0.6303,0.5406,0.4214,0.6768,0.7061,0.4163
"2858",209,21,0.3011,0.1681,0.1508,0.4177,0.401,0.3612,0.4613,0.5906,0.5825
"2859",209,29,0.0944,0.0527,0.0806,0.8269,0.431,0.3786,0.8772,0.6982,0.5908
"2860",209,48,0.7792,0.4349,0.2156,0.5191,0.3578,0.5117,0.3331,0.4321,0.4977
"2861",211,13,0.7119,0.3973,0.1241,0.3375,0.36,0.3212,0.4444,0.4604,0.3974
"2862",211,21,0.3817,0.213,0.2026,0.5324,0.513,0.4686,0.3897,0.412,0.4889
"2863",211,29,0.0485,0.0271,0.1399,0.8349,0.9026,0.5873,1,1,1
"2864",211,48,0.4054,0.2262,0.0989,0.5717,0.8892,0.3905,0.4639,0.4286,0.7913
"2865",213,13,0.0716,0.04,0.0873,0.6393,0.4642,0.3309,0.6524,0.7123,0.4322
"2866",213,21,0.3948,0.2203,0.2303,0.5546,0.5498,0.3245,0.6127,0.7086,0.7083
